trade_id,market_id,event_id,trade_ts,buyer_trader_id,seller_trader_id,buy_order_id,sell_order_id,outcome,price,size_shares,notional_usdc,aggressor_side,buyer_fee_usdc,seller_fee_usdc,spread_at_trade_bps,midpoint_before,midpoint_after,signed_price_change_bps,onchain_settlement_delay_s,match_engine_latency_ms,is_self_trade_flag,same_builder_code_flag,price_improvement_bps,queue_position_estimate,seq_num,trade_date
trd_004207,mkt_012,evt_012,2026-02-03 22:39:26,tr_0305,tr_0292,ord_38JYN1S9N9FV,ord_65DKA1VG33PT,NO,0.701,39.81,27.92,SELL,0.0279,0.0223,104,0.685,0.688,29,124,36,False,False,-28,35,4207,2026-02-03
trd_004012,mkt_006,evt_006,2026-02-03 22:44:29,tr_0090,tr_0353,ord_XBLMR1L15Y77,ord_3S9U8CQ9J1B1,YES,0.517,6.87,3.55,BUY,0.0035,0.0021,27,0.498,0.515,172,14,86,False,False,-4,63,4012,2026-02-03
trd_006559,mkt_041,evt_041,2026-02-03 22:47:08,tr_0209,tr_0350,ord_75GKBXFXFREH,ord_COKTLSNHCFUW,YES,0.179,235.41,42.22,SELL,0.0422,0.0,32,0.188,0.182,-64,11,35,False,False,19,4,6559,2026-02-03
trd_003772,mkt_041,evt_041,2026-02-03 22:47:43,tr_0349,tr_0300,ord_4H3B4W2LZJ26,ord_1VDLEEJ5H99Q,NO,0.402,3.77,1.52,SELL,0.0015,0.0009,117,0.442,0.379,-629,213,19,False,False,7,44,3772,2026-02-03
trd_003790,mkt_044,evt_044,2026-02-03 22:55:16,tr_0263,tr_0271,ord_3N5Z6QVRAY0Z,ord_DZOTME0CXI56,YES,0.148,110.45,16.31,SELL,0.0163,0.0098,49,0.134,0.151,165,25,88,False,False,-13,62,3790,2026-02-03
trd_001384,mkt_012,evt_012,2026-02-03 23:05:08,tr_0053,tr_0003,ord_DNS7X02SVXPS,ord_2Q882PA3GG11,YES,0.436,3.82,1.67,BUY,0.0017,0.0,134,0.442,0.435,-67,206,93,False,False,10,23,1384,2026-02-03
trd_005358,mkt_031,evt_031,2026-02-03 23:10:11,tr_0258,tr_0138,ord_6SYMI62F1M9M,ord_UUSLBMXGW242,NO,0.612,0.38,0.23,SELL,0.0002,0.0001,75,0.62,0.615,-52,231,36,False,False,0,4,5358,2026-02-03
trd_000601,mkt_019,evt_019,2026-02-03 23:17:29,tr_0287,tr_0090,ord_0YV8VIH5ZAKI,ord_0OZS6G9JI8Z9,YES,0.433,33.42,14.49,SELL,0.0072,0.0,48,0.457,0.425,-316,14,32,False,False,0,19,601,2026-02-03
trd_005648,mkt_012,evt_012,2026-02-03 23:25:26,tr_0006,tr_0286,ord_YKIGPYWJGTH7,ord_X82JV78FYC4C,NO,0.822,4.14,3.4,BUY,0.0017,0.0027,76,0.818,0.825,71,25,59,False,False,-5,3,5648,2026-02-03
trd_007912,mkt_030,evt_030,2026-02-03 23:28:20,tr_0286,tr_0333,ord_C15FT675HCIH,ord_IOKMSOW8OONO,NO,0.289,0.02,0.01,SELL,0.0,0.0,84,0.268,0.297,288,26,57,False,False,7,23,7912,2026-02-03
trd_002541,mkt_015,evt_015,2026-02-03 23:54:43,tr_0099,tr_0126,ord_ZXP3FDR6VCBX,ord_6A3RRFTNRIK4,NO,0.396,60.85,24.12,SELL,0.0241,0.0096,43,0.38,0.423,426,10,64,False,False,-8,10,2541,2026-02-03
trd_004169,mkt_001,evt_001,2026-02-03 23:58:41,tr_0046,tr_0313,ord_SRD6KB0GZWGF,ord_2YEK687ZVAUB,YES,0.751,14.83,11.14,SELL,0.0111,0.0022,39,0.745,0.762,174,29,42,False,False,-12,9,4169,2026-02-03
trd_004996,mkt_012,evt_012,2026-02-04 00:10:59,tr_0214,tr_0023,ord_GZCEQ6XVJA3J,ord_LJXETK637V3C,YES,0.754,37.28,28.1,BUY,0.0281,0.0056,30,0.752,0.761,93,18,108,False,False,0,18,4996,2026-02-04
trd_007397,mkt_038,evt_038,2026-02-04 00:31:38,tr_0273,tr_0323,ord_4FS92N3GMCND,ord_914BIQ2T4UC4,NO,0.584,74.51,43.51,BUY,0.0435,0.0174,12,0.568,0.59,221,171,44,False,False,1,46,7397,2026-02-04
trd_006298,mkt_025,evt_025,2026-02-04 00:53:21,tr_0096,tr_0102,ord_YSNNBYPUVNGS,ord_XS0PMDN9GFTB,NO,0.641,3.09,1.98,SELL,0.002,0.0008,88,0.601,0.643,420,20,63,False,False,-10,122,6298,2026-02-04
trd_007648,mkt_041,evt_041,2026-02-04 00:56:48,tr_0292,tr_0053,ord_HP8M6M8U9XVF,ord_XU978QHF94QE,YES,0.01,2.96,0.03,BUY,0.0,0.0,11,0.01,0.01,0,14,48,False,False,11,30,7648,2026-02-04
trd_002839,mkt_024,evt_024,2026-02-04 01:14:20,tr_0339,tr_0354,ord_R8MMJMXPUUT9,ord_GYW3UMSSBAHI,NO,0.678,1.33,0.9,BUY,0.0009,0.0005,58,0.68,0.679,-5,101,18,False,False,7,46,2839,2026-02-04
trd_007755,mkt_004,evt_004,2026-02-04 01:26:52,tr_0326,tr_0158,ord_9WMA963N0ACP,ord_9BM6U2K893Y8,YES,0.163,4.75,0.77,BUY,0.0,0.0002,36,0.185,0.175,-92,108,32,False,False,4,8,7755,2026-02-04
trd_004939,mkt_015,evt_015,2026-02-04 01:31:13,tr_0143,tr_0292,ord_K08Q6SXU60D1,ord_BNYG4WMKQAZV,NO,0.451,1.06,0.48,BUY,0.0005,0.0004,114,0.471,0.467,-36,109,29,False,False,-19,8,4939,2026-02-04
trd_007341,mkt_021,evt_021,2026-02-04 01:43:29,tr_0057,tr_0111,ord_YXHI1172VH2L,ord_KTD5B9X5K4UQ,YES,0.936,6.04,5.65,BUY,0.0113,0.0011,44,0.934,0.946,122,80,57,False,True,10,81,7341,2026-02-04
trd_006466,mkt_004,evt_004,2026-02-04 02:08:02,tr_0064,tr_0302,ord_JLHRCU6ZDZUH,ord_9KAA3QDU6EPK,YES,0.141,9.35,1.32,SELL,0.0013,0.0005,85,0.129,0.143,137,40,15,False,False,-3,5,6466,2026-02-04
trd_000474,mkt_041,evt_041,2026-02-04 02:17:48,tr_0143,tr_0292,ord_BJBIQKMTWGBE,ord_23NHKQHDLSNP,NO,0.283,0.78,0.22,BUY,0.0002,0.0002,28,0.279,0.278,-12,128,27,False,False,10,9,474,2026-02-04
trd_005364,mkt_021,evt_021,2026-02-04 02:25:27,tr_0123,tr_0332,ord_ARX4I6GW2YJ2,ord_HTW9VBDJQJF3,NO,0.974,2.29,2.23,SELL,0.0033,0.0009,62,0.995,0.963,-321,39,49,False,False,-11,30,5364,2026-02-04
trd_006490,mkt_001,evt_001,2026-02-04 02:32:33,tr_0334,tr_0123,ord_4GSQ2ZQJZEHJ,ord_I5151RE0W3N8,NO,0.846,16.77,14.19,BUY,0.0,0.0,27,0.86,0.841,-182,96,171,False,False,8,30,6490,2026-02-04
trd_007261,mkt_047,evt_047,2026-02-04 02:32:56,tr_0007,tr_0057,ord_AKFCQ403ZM33,ord_SU33V4WNYPZ4,NO,0.419,8.63,3.62,SELL,0.0054,0.0007,93,0.435,0.423,-115,20,76,False,False,-6,26,7261,2026-02-04
trd_007488,mkt_012,evt_012,2026-02-04 02:42:12,tr_0204,tr_0091,ord_U5EJALFUFNJA,ord_9NPBDG0NSB16,NO,0.765,49.65,37.99,BUY,0.019,0.0076,74,0.797,0.786,-110,109,60,False,False,-8,14,7488,2026-02-04
trd_005564,mkt_030,evt_030,2026-02-04 02:46:23,tr_0325,tr_0280,ord_1H8IF2BIUNIA,ord_7XFGCL0CT322,NO,0.334,9.91,3.31,BUY,0.005,0.0,17,0.317,0.324,70,37,67,False,False,9,18,5564,2026-02-04
trd_002686,mkt_041,evt_041,2026-02-04 02:48:27,tr_0177,tr_0357,ord_Q0MF3ETJG70I,ord_L6K8OED4QWCF,NO,0.378,17.8,6.73,SELL,0.0067,0.0013,135,0.367,0.386,194,18,107,False,False,-2,16,2686,2026-02-04
trd_000028,mkt_034,evt_034,2026-02-04 02:54:06,tr_0132,tr_0053,ord_W2QZFFFEPFCL,ord_PZUY2HXGZOQZ,YES,0.426,61.98,26.43,BUY,0.0264,0.0053,79,0.435,0.432,-26,50,23,False,False,12,19,28,2026-02-04
trd_001962,mkt_047,evt_047,2026-02-04 03:00:50,tr_0026,tr_0086,ord_W3LO1080IAGI,ord_DEF3H9EAWC6R,YES,0.706,0.53,0.37,SELL,0.0004,0.0001,86,0.711,0.691,-198,377,159,False,False,-12,21,1962,2026-02-04
trd_001179,mkt_047,evt_047,2026-02-04 03:12:40,tr_0118,tr_0055,ord_YXTQ9G2ON3OT,ord_2CZNPPT83KYO,YES,0.805,0.07,0.06,BUY,0.0001,0.0,76,0.834,0.803,-314,84,61,False,False,14,28,1179,2026-02-04
trd_004168,mkt_030,evt_030,2026-02-04 03:15:28,tr_0074,tr_0037,ord_W4LUJHI6Q9W7,ord_5GIMJSW5V1L0,YES,0.479,14.89,7.14,BUY,0.0036,0.0043,17,0.466,0.474,83,83,52,False,False,-21,53,4168,2026-02-04
trd_002526,mkt_003,evt_003,2026-02-04 03:21:40,tr_0034,tr_0270,ord_KCB6BPF7Q2FS,ord_XRR4GG9XS9TP,YES,0.69,26.57,18.33,SELL,0.0092,0.0073,76,0.659,0.705,461,78,86,False,False,-11,48,2526,2026-02-04
trd_005587,mkt_014,evt_014,2026-02-04 03:21:41,tr_0131,tr_0205,ord_OZ3TU0OP2MIK,ord_JAB390DRFA37,YES,0.279,3.73,1.04,BUY,0.001,0.0006,75,0.239,0.28,418,61,72,False,False,-2,39,5587,2026-02-04
trd_004430,mkt_004,evt_004,2026-02-04 03:26:55,tr_0313,tr_0006,ord_9J3FBQ47OFBT,ord_J65C4I7OXTLP,NO,0.133,7.15,0.95,SELL,0.0014,0.0,90,0.133,0.128,-49,54,58,False,False,11,89,4430,2026-02-04
trd_006510,mkt_012,evt_012,2026-02-04 03:44:22,tr_0292,tr_0344,ord_98HNSK3ZPZV1,ord_28JRG0YI2NZJ,YES,0.86,11.16,9.6,SELL,0.0096,0.0077,4,0.855,0.864,84,83,34,False,False,-13,59,6510,2026-02-04
trd_007919,mkt_041,evt_041,2026-02-04 03:49:30,tr_0101,tr_0189,ord_YME00OB8J49Y,ord_JSLV0H1OQ9P1,YES,0.019,1.14,0.02,BUY,0.0,0.0,91,0.01,0.029,191,215,74,False,False,24,9,7919,2026-02-04
trd_006217,mkt_026,evt_026,2026-02-04 03:51:25,tr_0036,tr_0026,ord_PM65LKZGXGL3,ord_LRESTMUVRD0B,NO,0.699,2.45,1.71,SELL,0.0017,0.001,123,0.722,0.703,-191,56,52,False,False,-19,56,6217,2026-02-04
trd_003076,mkt_018,evt_018,2026-02-04 03:54:15,tr_0089,tr_0167,ord_KLSWZNYMS96F,ord_YH38EON7SWRG,YES,0.533,0.07,0.04,SELL,0.0,0.0,116,0.521,0.531,103,92,20,False,True,4,25,3076,2026-02-04
trd_001792,mkt_043,evt_043,2026-02-04 03:54:44,tr_0307,tr_0333,ord_CYY1UZF24F6V,ord_LZHO0414KAVD,YES,0.357,14.38,5.13,BUY,0.0103,0.0031,75,0.368,0.359,-94,145,54,False,False,-17,26,1792,2026-02-04
trd_002115,mkt_003,evt_003,2026-02-04 03:59:25,tr_0304,tr_0183,ord_4MUMOJEMH7X3,ord_64C8BUQ7579G,NO,0.687,14.14,9.71,BUY,0.0,0.0019,114,0.682,0.706,244,108,50,False,False,2,14,2115,2026-02-04
trd_000745,mkt_034,evt_034,2026-02-04 04:00:39,tr_0051,tr_0333,ord_50WXHKG2VKEV,ord_RI0A9XTZE6VW,YES,0.371,34.17,12.69,BUY,0.0127,0.0076,163,0.378,0.391,125,59,38,False,False,-7,9,745,2026-02-04
trd_002407,mkt_044,evt_044,2026-02-04 04:02:07,tr_0190,tr_0163,ord_C38HSYUW8LZ1,ord_D23872JQY4AH,YES,0.102,1.5,0.15,BUY,0.0001,0.0,101,0.061,0.075,145,488,62,False,False,12,70,2407,2026-02-04
trd_005508,mkt_018,evt_018,2026-02-04 04:15:39,tr_0219,tr_0116,ord_GGOWFLACBSYK,ord_5O0H64BRA86O,NO,0.37,51.09,18.93,SELL,0.0284,0.0076,111,0.345,0.371,258,37,57,False,False,7,70,5508,2026-02-04
trd_004464,mkt_021,evt_021,2026-02-04 04:28:42,tr_0304,tr_0229,ord_5Y9H4GCD6326,ord_4ZHTHKQRH55N,NO,0.906,48.61,44.04,BUY,0.0,0.0088,66,0.885,0.899,138,81,104,False,False,27,42,4464,2026-02-04
trd_003348,mkt_039,evt_039,2026-02-04 05:09:48,tr_0014,tr_0076,ord_ZT0ISAULMPCV,ord_S8POLALZU2RE,NO,0.734,53.51,39.3,BUY,0.0,0.0157,103,0.726,0.718,-86,38,28,False,False,0,6,3348,2026-02-04
trd_004711,mkt_021,evt_021,2026-02-04 05:17:54,tr_0242,tr_0230,ord_J9Y4D06PEE3C,ord_D9YTUIXF5605,YES,0.894,0.37,0.33,BUY,0.0005,0.0001,129,0.902,0.897,-50,110,42,False,False,-19,14,4711,2026-02-04
trd_001943,mkt_019,evt_019,2026-02-04 05:28:38,tr_0128,tr_0161,ord_6RJ2TUA4TTBK,ord_AYJ95JV0V1PX,NO,0.509,1.59,0.81,BUY,0.0004,0.0005,86,0.529,0.495,-341,15,101,False,False,-1,19,1943,2026-02-04
trd_002979,mkt_031,evt_031,2026-02-04 05:34:27,tr_0206,tr_0348,ord_QFMRBYIYCGKR,ord_0OMM66OZTJ97,NO,0.534,7.4,3.95,SELL,0.0059,0.0016,89,0.564,0.536,-279,41,31,False,False,2,16,2979,2026-02-04
trd_000203,mkt_047,evt_047,2026-02-04 05:36:40,tr_0292,tr_0080,ord_S4AQYJ5RGOQT,ord_Q6GBVC9PZTRV,NO,0.75,2.82,2.12,BUY,0.0021,0.0013,68,0.733,0.73,-23,16,91,False,False,0,26,203,2026-02-04
trd_003264,mkt_022,evt_022,2026-02-04 05:38:47,tr_0008,tr_0146,ord_TPXKLW7PGS7N,ord_7FJEOZIU812J,YES,0.56,2.41,1.35,SELL,0.0013,0.0008,68,0.526,0.566,403,25,31,False,False,-12,42,3264,2026-02-04
trd_003585,mkt_026,evt_026,2026-02-04 05:39:41,tr_0005,tr_0038,ord_CAN5J6SLAZYC,ord_5MZQY8QMEHH8,YES,0.724,25.05,18.13,SELL,0.0,0.0109,52,0.708,0.712,40,30,76,False,False,-7,61,3585,2026-02-04
trd_005493,mkt_012,evt_012,2026-02-04 05:41:46,tr_0240,tr_0001,ord_JIWTR6HJ6LM3,ord_QJWCDQ305VZN,NO,0.864,6.63,5.73,SELL,0.0086,0.0,47,0.829,0.864,350,17,29,False,False,15,49,5493,2026-02-04
trd_007265,mkt_019,evt_019,2026-02-04 05:47:45,tr_0135,tr_0270,ord_W9SOWNQYPNFV,ord_QH172D05B62I,YES,0.345,37.67,13.01,SELL,0.0065,0.0052,126,0.326,0.359,321,37,91,False,False,-10,17,7265,2026-02-04
trd_001286,mkt_031,evt_031,2026-02-04 05:54:30,tr_0290,tr_0292,ord_FOFOZ4OQ0OEB,ord_QL31XQPO1HLX,YES,0.583,7.65,4.46,BUY,0.0022,0.0036,102,0.585,0.58,-54,50,132,False,False,6,68,1286,2026-02-04
trd_007291,mkt_043,evt_043,2026-02-04 06:02:05,tr_0020,tr_0033,ord_58PS1UAJ269N,ord_R4RETECCX73H,YES,0.433,3.96,1.72,SELL,0.0017,0.0014,87,0.432,0.449,171,74,42,False,False,-19,49,7291,2026-02-04
trd_007258,mkt_018,evt_018,2026-02-04 06:07:38,tr_0285,tr_0287,ord_OO5ESZN2Q89E,ord_60EZVJQ05JW6,YES,0.328,4.96,1.63,BUY,0.0024,0.0003,62,0.325,0.326,4,34,86,False,False,-15,78,7258,2026-02-04
trd_005311,mkt_045,evt_045,2026-02-04 06:41:11,tr_0017,tr_0131,ord_CCWGSG1LGA3Y,ord_2OQHJSCQ8FZA,YES,0.816,0.49,0.4,SELL,0.0004,0.0001,57,0.841,0.827,-136,51,50,False,False,-2,21,5311,2026-02-04
trd_003015,mkt_043,evt_043,2026-02-04 06:49:21,tr_0271,tr_0358,ord_CTFF718JU1DW,ord_X8TDHQT7GLRW,NO,0.44,7.91,3.48,SELL,0.0017,0.0021,31,0.453,0.455,25,236,50,False,False,12,30,3015,2026-02-04
trd_004924,mkt_026,evt_026,2026-02-04 06:51:20,tr_0160,tr_0157,ord_NOQVJE45XL92,ord_MZ8G1GEHYJR3,NO,0.764,2.51,1.92,BUY,0.0029,0.0012,39,0.769,0.763,-67,120,82,False,False,-27,31,4924,2026-02-04
trd_005851,mkt_021,evt_021,2026-02-04 06:56:14,tr_0167,tr_0292,ord_ZQUL0F7LHLNM,ord_Y7RO92XIPI1Y,NO,0.922,0.59,0.54,SELL,0.0005,0.0004,103,0.926,0.918,-85,41,20,False,True,-15,32,5851,2026-02-04
trd_005017,mkt_012,evt_012,2026-02-04 07:03:09,tr_0061,tr_0271,ord_BCCNNAL910A9,ord_SJWLTYGSV9SB,YES,0.731,7.04,5.15,SELL,0.0051,0.0031,196,0.761,0.732,-289,260,64,False,False,4,39,5017,2026-02-04
trd_003792,mkt_019,evt_019,2026-02-04 07:25:44,tr_0110,tr_0127,ord_40EOFEQA7FQR,ord_V96SK0QHVOBD,YES,0.34,7.15,2.43,BUY,0.0024,0.0,48,0.322,0.344,221,134,29,False,False,10,13,3792,2026-02-04
trd_001778,mkt_041,evt_041,2026-02-04 07:26:49,tr_0192,tr_0103,ord_WZOGHHFJHN4T,ord_QGERBVH1RTII,NO,0.292,22.23,6.48,BUY,0.0065,0.0039,17,0.305,0.298,-72,440,66,False,True,11,13,1778,2026-02-04
trd_002515,mkt_026,evt_026,2026-02-04 07:33:54,tr_0039,tr_0333,ord_WPTNXC7W08L8,ord_0AUD1KWVBED8,NO,0.895,14.25,12.76,SELL,0.0064,0.0077,166,0.883,0.895,128,68,30,False,False,18,20,2515,2026-02-04
trd_005357,mkt_033,evt_033,2026-02-04 07:50:04,tr_0328,tr_0155,ord_Y8SISGXABNCQ,ord_KDDGT5IWG9MF,YES,0.055,0.71,0.04,BUY,0.0,0.0,19,0.058,0.043,-145,20,61,False,False,-19,39,5357,2026-02-04
trd_003527,mkt_034,evt_034,2026-02-04 07:54:02,tr_0111,tr_0321,ord_9FTKGWUG8PVX,ord_NWLQHLQ32A8E,NO,0.105,32.54,3.42,SELL,0.0051,0.0021,76,0.092,0.096,34,42,140,False,False,17,82,3527,2026-02-04
trd_006824,mkt_003,evt_003,2026-02-04 08:19:18,tr_0312,tr_0194,ord_PXWDTYU4GB6V,ord_JJMHWN8XY9QO,NO,0.649,14.77,9.58,SELL,0.0096,0.0019,91,0.636,0.633,-34,13,48,False,False,-14,13,6824,2026-02-04
trd_007708,mkt_012,evt_012,2026-02-04 08:29:31,tr_0275,tr_0333,ord_DU2WYQK16BZ4,ord_H270D20EI8Z7,YES,0.768,0.78,0.6,BUY,0.0,0.0004,57,0.778,0.772,-67,40,28,False,False,11,9,7708,2026-02-04
trd_004434,mkt_012,evt_012,2026-02-04 08:38:27,tr_0274,tr_0350,ord_4V7ZYAQ0NK7Z,ord_6PN7F63D9WYC,YES,0.7,1.26,0.88,SELL,0.0013,0.0,80,0.709,0.696,-132,28,75,False,False,12,38,4434,2026-02-04
trd_001188,mkt_013,evt_013,2026-02-04 08:40:11,tr_0281,tr_0023,ord_5RSYFBB2X8XX,ord_X7AFJI7TD7BE,YES,0.742,6.0,4.45,SELL,0.0067,0.0009,28,0.719,0.753,340,104,49,False,True,-6,50,1188,2026-02-04
trd_002285,mkt_013,evt_013,2026-02-04 09:01:16,tr_0008,tr_0238,ord_6S66AMDCQJXP,ord_8F98V0072PUN,YES,0.691,16.54,11.43,SELL,0.0114,0.0023,73,0.692,0.687,-59,58,44,False,False,32,26,2285,2026-02-04
trd_003717,mkt_005,evt_005,2026-02-04 09:09:50,tr_0263,tr_0333,ord_7HFASAHMCXFX,ord_RLXRJFM871UW,YES,0.628,5.0,3.14,BUY,0.0031,0.0019,78,0.634,0.631,-40,35,48,False,True,0,5,3717,2026-02-04
trd_000162,mkt_047,evt_047,2026-02-04 09:18:04,tr_0086,tr_0205,ord_4JG2LPQBSC3M,ord_W8BEAV0G9B3G,YES,0.724,20.09,14.54,BUY,0.0218,0.0087,46,0.695,0.723,283,38,44,False,False,-15,32,162,2026-02-04
trd_004958,mkt_036,evt_036,2026-02-04 09:27:06,tr_0290,tr_0258,ord_KXFVH86EC64K,ord_76G3ML39EHDF,YES,0.893,8.47,7.57,BUY,0.0038,0.0045,114,0.875,0.896,204,103,59,False,False,0,22,4958,2026-02-04
trd_002498,mkt_047,evt_047,2026-02-04 09:37:03,tr_0155,tr_0188,ord_QQP85COAKOFN,ord_IKWD0W08LYDU,NO,0.777,3.65,2.84,BUY,0.0028,0.0006,104,0.78,0.773,-72,56,43,False,False,-7,10,2498,2026-02-04
trd_002246,mkt_026,evt_026,2026-02-04 09:37:35,tr_0097,tr_0184,ord_JWKVHBKEH615,ord_KV38YJXBOWB5,YES,0.924,117.24,108.3,BUY,0.1083,0.0433,1,0.985,0.92,-645,14,48,False,False,3,21,2246,2026-02-04
trd_000615,mkt_012,evt_012,2026-02-04 09:55:14,tr_0111,tr_0308,ord_J0R778P4V91T,ord_TSHELJED720F,YES,0.461,1.84,0.85,BUY,0.0013,0.0,82,0.502,0.458,-444,101,129,False,False,2,57,615,2026-02-04
trd_006851,mkt_030,evt_030,2026-02-04 09:56:43,tr_0295,tr_0063,ord_Q1FVQPQYD265,ord_WTPFF23ILNV8,YES,0.298,8.57,2.55,BUY,0.0026,0.0,46,0.309,0.32,104,122,63,False,False,16,20,6851,2026-02-04
trd_003430,mkt_003,evt_003,2026-02-04 10:04:13,tr_0159,tr_0099,ord_G4DA4VG0K3ZM,ord_3JMLZHPFN50Y,NO,0.54,0.07,0.04,BUY,0.0,0.0,70,0.536,0.526,-99,70,30,False,False,-13,25,3430,2026-02-04
trd_007079,mkt_043,evt_043,2026-02-04 10:07:31,tr_0352,tr_0135,ord_6ERMEMCXM0R1,ord_XA64I1BG49CG,YES,0.442,2.04,0.9,BUY,0.0018,0.0004,128,0.426,0.441,145,254,35,False,False,3,18,7079,2026-02-04
trd_004303,mkt_036,evt_036,2026-02-04 10:12:17,tr_0246,tr_0303,ord_99ZS8T4C5O06,ord_G6MEEBAQGJ93,YES,0.878,1.46,1.28,BUY,0.0006,0.0008,96,0.852,0.872,191,122,53,False,False,17,15,4303,2026-02-04
trd_004352,mkt_018,evt_018,2026-02-04 10:55:47,tr_0302,tr_0242,ord_ZVMWZL1UVRGO,ord_ZHSHUL07C75L,NO,0.416,0.11,0.05,BUY,0.0,0.0,52,0.432,0.421,-113,33,62,False,False,-1,7,4352,2026-02-04
trd_004179,mkt_047,evt_047,2026-02-04 10:59:34,tr_0111,tr_0265,ord_W1WEQGWRNBYX,ord_24G6Q9GS7D3G,YES,0.649,0.7,0.45,BUY,0.0007,0.0002,27,0.657,0.66,29,6,37,False,True,-5,20,4179,2026-02-04
trd_006240,mkt_034,evt_034,2026-02-04 11:00:46,tr_0091,tr_0247,ord_CHBJIH7BX1H9,ord_WOD63W1FLY37,NO,0.142,22.29,3.16,BUY,0.0016,0.0006,1,0.142,0.145,36,183,63,False,False,-23,33,6240,2026-02-04
trd_002243,mkt_024,evt_024,2026-02-04 11:06:06,tr_0089,tr_0326,ord_YA3OP2R471VA,ord_BI9KC390HWAH,NO,0.597,3.99,2.38,SELL,0.0024,0.0014,130,0.585,0.589,41,59,34,False,False,9,47,2243,2026-02-04
trd_000938,mkt_013,evt_013,2026-02-04 11:06:43,tr_0245,tr_0244,ord_LSINNP6WS3ZE,ord_Q61Z0ERYX85E,NO,0.724,26.42,19.13,BUY,0.0096,0.0038,32,0.738,0.726,-118,74,109,False,False,-21,66,938,2026-02-04
trd_001523,mkt_044,evt_044,2026-02-04 11:08:06,tr_0340,tr_0279,ord_3M9OIKA963IE,ord_ZTWAUEO3G7M1,YES,0.201,3.05,0.61,BUY,0.0006,0.0005,92,0.185,0.211,259,57,47,False,False,-2,31,1523,2026-02-04
trd_007953,mkt_044,evt_044,2026-02-04 11:08:18,tr_0229,tr_0347,ord_QANAXC8DXVDA,ord_0XJT6NA4P6YD,NO,0.307,7.01,2.15,BUY,0.0032,0.0009,100,0.323,0.308,-152,150,41,False,False,-2,69,7953,2026-02-04
trd_005957,mkt_024,evt_024,2026-02-04 11:09:27,tr_0006,tr_0211,ord_07KTGJXLQY6O,ord_VZFS7AC3VR0R,YES,0.696,97.73,67.99,SELL,0.034,0.0408,14,0.683,0.691,76,15,140,False,False,3,141,5957,2026-02-04
trd_003938,mkt_044,evt_044,2026-02-04 11:31:40,tr_0143,tr_0287,ord_RQXWTO7UHIQ3,ord_RYWDR6CENXJC,YES,0.19,5.74,1.09,SELL,0.0011,0.0002,23,0.168,0.185,173,87,40,False,False,26,8,3938,2026-02-04
trd_003420,mkt_030,evt_030,2026-02-04 11:52:28,tr_0299,tr_0294,ord_5LT9BV5S7VBA,ord_K5Q51YO7QQ68,NO,0.404,9.89,4.0,SELL,0.006,0.0008,131,0.398,0.404,60,82,41,False,False,-2,23,3420,2026-02-04
trd_002677,mkt_030,evt_030,2026-02-04 11:55:33,tr_0284,tr_0050,ord_FN0Y26OXA0EZ,ord_FKXGYB6J0SKZ,YES,0.371,17.37,6.44,BUY,0.0064,0.0013,97,0.381,0.348,-325,43,35,False,False,-10,49,2677,2026-02-04
trd_007192,mkt_015,evt_015,2026-02-04 12:02:45,tr_0176,tr_0292,ord_B517HSIGEINS,ord_UHPGGAWJXOD3,YES,0.202,12.88,2.6,BUY,0.0013,0.0021,16,0.223,0.215,-80,117,56,False,False,16,22,7192,2026-02-04
trd_007846,mkt_022,evt_022,2026-02-04 12:04:24,tr_0242,tr_0344,ord_KY03A2ODWJ13,ord_LHU7ZXPHTCG0,YES,0.511,0.12,0.06,BUY,0.0001,0.0,137,0.539,0.51,-284,96,52,False,False,8,21,7846,2026-02-04
trd_006194,mkt_026,evt_026,2026-02-04 12:05:35,tr_0090,tr_0084,ord_RD911YNLC9RY,ord_ILDLYLB2PONO,YES,0.749,6.36,4.76,BUY,0.0048,0.0019,108,0.771,0.739,-323,46,40,False,False,6,23,6194,2026-02-04
trd_007699,mkt_038,evt_038,2026-02-04 12:18:08,tr_0006,tr_0001,ord_2NJ3DKX05NY6,ord_38AFA5V6KQOS,YES,0.552,15.78,8.72,BUY,0.0044,0.0,86,0.572,0.553,-187,57,47,False,False,2,45,7699,2026-02-04
trd_006869,mkt_019,evt_019,2026-02-04 12:23:28,tr_0270,tr_0289,ord_5BETNRZV9PI6,ord_48J4AZCSHDQO,YES,0.449,53.25,23.89,BUY,0.0239,0.0,103,0.45,0.446,-38,140,185,False,False,-4,16,6869,2026-02-04
trd_007573,mkt_026,evt_026,2026-02-04 12:24:45,tr_0306,tr_0288,ord_EO6649KK9YPS,ord_9TUSRBF4C60C,YES,0.622,35.69,22.21,SELL,0.0222,0.0,48,0.615,0.626,111,32,39,False,False,1,20,7573,2026-02-04
trd_000793,mkt_047,evt_047,2026-02-04 12:25:58,tr_0302,tr_0211,ord_QV4RXR61M0BP,ord_DOOVW1CF12PZ,YES,0.854,19.17,16.36,BUY,0.0164,0.0098,43,0.846,0.862,168,68,32,False,False,1,14,793,2026-02-04
trd_005558,mkt_003,evt_003,2026-02-04 12:26:15,tr_0272,tr_0073,ord_3RL6WL91BDWS,ord_OLT6WZ6DKX6F,YES,0.484,26.72,12.92,BUY,0.0129,0.0,79,0.45,0.498,478,59,17,False,False,-6,117,5558,2026-02-04
