session_id,trader_id,session_start,session_end,device_id,device_fingerprint_hash,device_type,os_name,browser_family,app_version,ip_address,ip_asn,ip_country,vpn_detected,tor_exit_detected,cookie_age_days,pageviews,avg_scroll_depth_pct,battery_pct_at_open,screen_resolution,locale_header,ab_test_bucket,push_permission,date
ses_T16MIGOVR9AH,tr_0120,2026-02-12 15:54:45,2026-02-12 15:57:19,dev_EMBH4VSK,fp_23AFPYBUXHWR,mobile_web,Windows,Edge,2.11.1,106.214.103.120,63949,FR,False,False,19,12,76.8,6,1536x864,en-US,B,denied,2026-02-12
ses_5XDKU6JEDAD3,tr_0042,2026-02-12 16:25:02,2026-02-12 16:26:43,dev_8YOUGE4O,fp_F633BQ6FWSKL,tablet,Android,Firefox,3.0.0,24.150.138.31,63949,US,False,False,2,7,37.2,87,1536x864,es-ES,C,granted,2026-02-12
ses_F6NXXX5F6Z61,tr_0025,2026-02-12 17:55:34,2026-02-12 17:58:00,dev_DHIHPSMT,fp_K7P6XSVOLTRJ,desktop,Android,Safari,2.10.1,21.101.69.244,9009,CA,False,False,30,2,72.3,59,1170x2532,en-US,C,denied,2026-02-12
ses_81241UWNZAF9,tr_0183,2026-02-12 18:30:04,2026-02-12 18:33:59,dev_KW51D3JJ,fp_H1WBVR6CUHR5,mobile_app,macOS,Chrome,2.11.0,190.143.86.78,16509,FR,False,False,0,4,79.8,78,1170x2532,es-ES,C,granted,2026-02-12
ses_JCKNC62V8FCV,tr_0091,2026-02-12 19:31:39,2026-02-12 19:43:44,dev_4FDEPCVS,fp_4Z2FACPT57QI,mobile_app,Linux,Chrome,2.11.1,182.66.85.171,9009,US,False,False,0,71,64.2,16,390x844,de-DE,A,unknown,2026-02-12
ses_2KKTBK5P24T9,tr_0281,2026-02-12 20:08:18,2026-02-12 20:14:32,dev_N44FBV46,fp_MU62OEDR9RLQ,desktop,macOS,Firefox,3.0.0,200.147.236.239,63949,PL,False,False,0,7,56.5,77,1920x1080,fr-FR,A,granted,2026-02-12
ses_F1H94CQU5RCY,tr_0229,2026-02-12 20:09:13,2026-02-12 20:09:58,dev_FHTJ7TYQ,fp_QQUSOJRT1UJV,desktop,iOS,Chrome,2.11.1,121.85.91.131,12322,SG,False,False,0,11,76.1,76,1170x2532,en-US,B,denied,2026-02-12
ses_ZGTLD6F0N3IT,tr_0340,2026-02-12 22:52:26,2026-02-12 22:59:46,dev_2VQYMHP9,fp_NYMSORQETJDH,mobile_app,Android,Edge,3.0.0,159.70.225.199,13335,AU,False,False,52,45,27.9,22,1280x720,de-DE,C,unknown,2026-02-12
ses_FOZBRGLJRAVP,tr_0122,2026-02-12 23:14:04,2026-02-12 23:16:09,dev_X0X1CCEF,fp_E7T0TSZDXO7W,tablet,Android,Firefox,2.11.0,161.223.11.221,12322,DE,False,False,0,34,34.8,32,390x844,de-DE,C,denied,2026-02-12
ses_OBA84IYDNGPP,tr_0326,2026-02-12 23:17:59,2026-02-12 23:19:57,dev_55BYJO7C,fp_5QVO1PBTVR9S,mobile_web,iOS,Edge,3.0.0,40.189.78.184,16509,DE,False,False,0,14,79.0,19,1170x2532,de-DE,control,denied,2026-02-12
ses_00SKMSU9KDP5,tr_0303,2026-02-13 03:52:48,2026-02-13 04:00:58,dev_RO8Q88MG,fp_4DQTHGCNTDON,mobile_web,macOS,Edge,2.11.0,95.122.231.124,20473,CH,False,False,5,12,100.0,79,390x844,es-ES,control,granted,2026-02-13
ses_Q9W2IN2IS4MU,tr_0126,2026-02-13 04:04:43,2026-02-13 04:06:09,dev_YOWSHY61,fp_YDZDOZ1OKLS4,mobile_app,Windows,Chrome,2.11.1,144.160.93.183,63949,US,False,False,85,21,88.3,15,1170x2532,en-GB,control,unknown,2026-02-13
ses_HH5NIB0NFOA6,tr_0240,2026-02-13 04:56:29,2026-02-13 04:58:31,dev_JPN6X6HL,fp_0FG8YDT2K1VL,mobile_web,Android,Chrome,2.10.1,71.75.159.190,20473,CH,False,False,0,9,30.1,21,1536x864,fr-FR,B,granted,2026-02-13
ses_T0IX1SSTCFHD,tr_0238,2026-02-13 04:57:12,2026-02-13 05:05:18,dev_82P5EJRS,fp_BBLBADKEL21A,mobile_web,Windows,AppWebView,2.10.2,3.161.87.249,13335,ES,False,False,75,31,55.2,10,390x844,de-DE,C,unknown,2026-02-13
ses_FCPVUEK1QBTA,tr_0118,2026-02-13 06:24:24,2026-02-13 06:25:50,dev_K8AOO2SC,fp_QC62Y7JN3SVD,tablet,macOS,Chrome,2.11.1,24.215.60.155,3320,US,False,False,55,4,71.9,17,1536x864,de-DE,control,granted,2026-02-13
ses_KJFCLCCR9D47,tr_0266,2026-02-13 06:45:06,2026-02-13 06:48:56,dev_D7NC2DZD,fp_RHEZUL4AE6YA,mobile_app,iOS,Firefox,2.11.1,69.220.114.63,3320,US,False,False,137,10,53.6,29,1170x2532,fr-FR,C,denied,2026-02-13
ses_879JMQ48B890,tr_0178,2026-02-13 07:06:02,2026-02-13 07:13:41,dev_ZM8JKX2Y,fp_5L3EOWR8J0JM,mobile_web,Android,AppWebView,2.11.0,84.250.121.206,3320,PL,False,False,0,12,64.3,74,1536x864,de-DE,control,denied,2026-02-13
ses_PF48TRPO01WU,tr_0076,2026-02-13 07:41:33,2026-02-13 07:46:09,dev_RNWLZA0W,fp_UOWJ09IOGLAC,mobile_web,iOS,Edge,2.11.1,143.29.93.195,24940,US,False,False,108,10,95.9,76,1920x1080,de-DE,control,denied,2026-02-13
ses_KWW4HN86VWPE,tr_0237,2026-02-13 08:29:34,2026-02-13 08:33:58,dev_WB6SF1F4,fp_TZGNQLREYLEW,mobile_app,Linux,AppWebView,3.0.0,198.219.79.5,13335,PL,False,False,76,24,39.5,26,1170x2532,es-ES,C,denied,2026-02-13
ses_5DEVI5B9OIN2,tr_0238,2026-02-13 10:24:17,2026-02-13 10:27:31,dev_5N8L6VTU,fp_9FGZV6SU1LQX,mobile_app,Android,Firefox,2.10.1,95.84.161.188,3320,ES,False,False,90,5,79.8,90,1536x864,en-GB,A,denied,2026-02-13
ses_BWD9T3FBHLXJ,tr_0138,2026-02-13 11:20:52,2026-02-13 11:27:13,dev_NTRS2X0P,fp_S6U3FT6GQ95W,desktop,Windows,Chrome,2.11.0,199.160.192.16,13335,NL,False,False,54,29,55.5,39,1170x2532,es-ES,B,unknown,2026-02-13
ses_SJW7TBDDCMOQ,tr_0213,2026-02-13 12:30:19,2026-02-13 12:33:42,dev_5PLWQNV5,fp_3IW5LV0KRVC9,mobile_app,iOS,Safari,3.0.0,192.214.53.164,15169,ES,False,False,0,28,63.5,39,1536x864,fr-FR,control,unknown,2026-02-13
ses_CF5DEK429M0T,tr_0320,2026-02-13 13:58:45,2026-02-13 14:03:09,dev_TD78PRWY,fp_8ZOI9HDV9NM3,tablet,Windows,Safari,2.11.0,24.232.75.162,8075,US,False,False,55,27,76.1,22,390x844,de-DE,control,granted,2026-02-13
ses_JN647B3JDELU,tr_0130,2026-02-13 14:02:19,2026-02-13 14:11:13,dev_ANX1DP8C,fp_JV7ZEHY7R567,mobile_app,Linux,Chrome,2.11.1,158.87.148.98,16509,GB,False,False,178,6,41.3,12,390x844,fr-FR,control,granted,2026-02-13
ses_7OJBQPLBNE9E,tr_0134,2026-02-13 14:02:57,2026-02-13 14:09:21,dev_BHNQQA4P,fp_29XB4O6PJHND,mobile_app,Linux,Safari,2.11.0,212.161.243.246,13335,CH,False,False,0,25,40.2,13,390x844,de-DE,B,unknown,2026-02-13
ses_0SPWQIGBU990,tr_0190,2026-02-13 14:11:42,2026-02-13 14:19:27,dev_MZ9HGNA0,fp_B6NWY1MTJYEO,desktop,Android,Chrome,3.0.0,189.29.155.197,12322,DE,True,False,44,2,44.8,48,1536x864,en-US,C,denied,2026-02-13
ses_16D3CV0L5C09,tr_0005,2026-02-13 15:31:13,2026-02-13 15:36:42,dev_8JRPG739,fp_ZOBZOUJJ30TL,mobile_app,iOS,Chrome,3.0.0,180.201.75.211,12322,US,False,False,0,12,36.6,10,1920x1080,en-US,control,unknown,2026-02-13
ses_C5ICA6RTCH61,tr_0032,2026-02-13 15:31:15,2026-02-13 15:33:00,dev_G1KEQ0PA,fp_X44SEC2UZV0G,mobile_app,Linux,Firefox,2.10.1,164.164.246.68,20473,GB,False,False,49,5,44.3,41,390x844,en-GB,control,unknown,2026-02-13
ses_FVTACBLQI1N6,tr_0081,2026-02-13 15:56:12,2026-02-13 15:59:46,dev_CLPDIXCV,fp_TFHAKROWX4KK,mobile_app,macOS,Edge,3.0.0,199.22.102.193,12322,US,True,False,105,4,77.1,74,1920x1080,en-US,C,denied,2026-02-13
ses_24RV3NSXOF6T,tr_0015,2026-02-13 16:19:58,2026-02-13 16:22:35,dev_6WEGGH02,fp_WPKQJ39QZJ9Y,desktop,Windows,Chrome,2.11.0,113.124.162.179,16509,US,False,False,1,11,39.2,24,1170x2532,fr-FR,B,denied,2026-02-13
ses_TDY1RYEQ7KOT,tr_0098,2026-02-13 17:15:06,2026-02-13 17:17:59,dev_KUNURLQ1,fp_7DEHELYJRG4K,desktop,iOS,Chrome,2.10.2,205.143.177.234,14618,AU,False,False,26,3,49.3,42,1170x2532,fr-FR,B,denied,2026-02-13
ses_J0Q482RISOAB,tr_0235,2026-02-13 18:05:09,2026-02-13 18:06:19,dev_2BOI3W3R,fp_Y6Y282BZE4EP,desktop,macOS,Safari,2.11.0,189.2.55.253,15169,NL,False,False,141,18,49.3,62,390x844,de-DE,B,unknown,2026-02-13
ses_ZF2JXJCCHAWF,tr_0083,2026-02-13 18:06:19,2026-02-13 18:10:02,dev_RCQ6OB8X,fp_1FE8K73U1PJA,desktop,iOS,Safari,2.10.2,111.161.182.138,24940,US,False,False,5,8,58.8,72,1170x2532,en-GB,control,denied,2026-02-13
ses_0MAN5SNW6I51,tr_0259,2026-02-13 21:02:31,2026-02-13 21:03:25,dev_WGL621V2,fp_ZV9HDEX4E2MI,mobile_web,Windows,AppWebView,3.0.0,164.99.91.169,63949,US,False,False,52,4,50.1,36,390x844,de-DE,A,granted,2026-02-13
ses_5LX9BEAHZA9T,tr_0028,2026-02-13 21:28:06,2026-02-13 21:32:03,dev_0Z6M9ZMX,fp_ZX3VBGDICOOK,mobile_web,Windows,Safari,2.10.1,125.166.11.57,15169,SG,False,False,115,89,45.0,97,390x844,de-DE,C,denied,2026-02-13
ses_0MCWWVD0OLQF,tr_0190,2026-02-13 22:16:43,2026-02-13 22:21:01,dev_DT95B12Q,fp_ZU8DVNQFSTYS,mobile_app,Linux,AppWebView,3.0.0,201.197.193.58,3320,DE,False,False,33,36,100.0,91,390x844,en-US,C,granted,2026-02-13
ses_IPP8B8Z6QL7G,tr_0321,2026-02-13 22:49:06,2026-02-13 22:55:23,dev_DXQ4WBGY,fp_0LZS3M0JG4Q8,mobile_web,Linux,Edge,2.10.2,107.73.55.141,13335,US,False,False,26,48,95.3,33,1920x1080,en-GB,B,denied,2026-02-13
ses_DT1WVF6ROLVM,tr_0197,2026-02-14 00:57:45,2026-02-14 01:01:25,dev_6H1XMPKC,fp_DYUJMJ7OH3QD,tablet,iOS,Chrome,2.11.1,61.191.167.186,15169,DE,False,False,123,26,61.0,48,1170x2532,en-US,C,unknown,2026-02-14
ses_RGHR4X51MO5J,tr_0296,2026-02-14 01:14:18,2026-02-14 01:19:00,dev_MQ0NJVJP,fp_CMW0JPJLBWJ1,tablet,macOS,AppWebView,2.10.1,80.120.121.219,3320,CA,False,False,17,13,29.3,82,1920x1080,en-US,control,granted,2026-02-14
ses_6MQPJUZDIKG7,tr_0021,2026-02-14 02:53:46,2026-02-14 02:56:25,dev_RD5DZGQK,fp_BLWLS8KAN7GW,tablet,Android,Edge,2.10.1,61.127.36.40,15169,US,False,False,74,11,60.6,35,390x844,en-US,C,unknown,2026-02-14
ses_AL1DVT9U6N0R,tr_0216,2026-02-14 05:17:52,2026-02-14 05:24:17,dev_GGP0CJFN,fp_E1FUX3U4XYDR,mobile_app,iOS,Edge,3.0.0,220.72.85.14,3320,CH,False,False,69,4,79.3,53,1170x2532,en-GB,control,denied,2026-02-14
ses_UGQ7QVR7L76B,tr_0061,2026-02-14 05:59:08,2026-02-14 06:02:07,dev_YNWRX4LN,fp_4X3R7HH0SI33,desktop,Windows,Edge,2.10.1,73.159.229.242,24940,DE,False,False,109,2,38.3,87,1170x2532,fr-FR,control,unknown,2026-02-14
ses_MO7GDE74V6AO,tr_0241,2026-02-14 07:28:00,2026-02-14 07:31:52,dev_USX9DXZN,fp_KQWQYO6ILVB8,desktop,iOS,Safari,2.11.0,58.2.136.46,20473,GB,False,False,41,5,89.1,44,1920x1080,en-US,C,granted,2026-02-14
ses_OTE3NZLWQT40,tr_0291,2026-02-14 07:47:42,2026-02-14 07:53:49,dev_8OSLA789,fp_J1S4P845WRXP,mobile_app,macOS,Safari,2.10.2,139.175.30.80,14618,GB,False,False,105,11,65.2,67,1280x720,fr-FR,B,granted,2026-02-14
ses_RD42YWBNGGJX,tr_0095,2026-02-14 09:16:21,2026-02-14 09:21:44,dev_IX9D20GT,fp_5CTAYJ9UI8NN,tablet,macOS,Firefox,3.0.0,195.98.246.140,8075,SG,True,False,76,20,67.9,57,1170x2532,es-ES,A,unknown,2026-02-14
ses_DM1AOZUJV1CI,tr_0355,2026-02-14 10:50:13,2026-02-14 10:59:05,dev_JJRX3XHY,fp_TDBU2J085RHC,mobile_web,Android,Safari,2.10.1,211.105.30.55,8075,DE,False,False,28,16,76.6,37,390x844,es-ES,A,denied,2026-02-14
ses_KNY2UGHNNXAV,tr_0172,2026-02-14 12:10:29,2026-02-14 12:17:39,dev_3I74UHUX,fp_MNFIKUB7QE8S,desktop,macOS,Firefox,2.11.0,167.210.148.251,63949,US,True,False,0,15,59.1,81,1920x1080,de-DE,control,granted,2026-02-14
ses_HHI4PJHL5NZR,tr_0270,2026-02-14 12:12:17,2026-02-14 12:14:26,dev_V4A3M1XG,fp_B1BOTM1CD4ZY,desktop,Windows,Chrome,2.10.1,65.169.48.82,24940,US,False,False,72,66,53.2,57,1280x720,en-GB,A,denied,2026-02-14
ses_EQH11K53GRVX,tr_0054,2026-02-14 12:49:20,2026-02-14 12:53:33,dev_JRYQJQSC,fp_AN30T37WHPKB,mobile_web,iOS,AppWebView,2.11.0,82.90.6.64,15169,IE,False,False,118,11,88.2,52,1280x720,en-GB,B,granted,2026-02-14
ses_UNEI5NC0MHXB,tr_0120,2026-02-14 13:03:42,2026-02-14 13:06:26,dev_OH5743F9,fp_RD4MWPMIB2I9,tablet,Android,Edge,3.0.0,72.183.29.54,20473,US,True,False,19,9,75.3,6,390x844,en-GB,control,granted,2026-02-14
ses_FGHPAS0ZBTBO,tr_0017,2026-02-14 13:59:27,2026-02-14 14:02:33,dev_P51V9NXM,fp_KTO6JRU7NSPN,desktop,Android,Firefox,2.10.1,66.162.195.1,15169,ES,False,False,0,54,49.6,12,1536x864,de-DE,control,granted,2026-02-14
ses_04W4JSNYM31S,tr_0204,2026-02-14 14:10:41,2026-02-14 14:13:05,dev_K0540SEJ,fp_OKILP4VN2V27,desktop,macOS,Safari,2.10.1,63.182.228.161,8075,US,False,False,0,21,64.1,5,1920x1080,en-US,A,granted,2026-02-14
ses_E4CWSJB4LVCR,tr_0092,2026-02-14 15:50:13,2026-02-14 15:51:32,dev_FMKSLIZ6,fp_3IVV1ERK0VF6,desktop,macOS,AppWebView,2.10.2,198.189.190.200,13335,NL,False,False,0,76,40.0,36,1536x864,de-DE,A,unknown,2026-02-14
ses_323PTJ5XSLKG,tr_0332,2026-02-14 16:26:53,2026-02-14 16:33:16,dev_FZ9YETB1,fp_5EGV10K6M7ZV,tablet,Windows,AppWebView,2.10.1,161.190.175.174,9009,NL,False,False,24,38,35.1,56,1170x2532,fr-FR,A,unknown,2026-02-14
ses_A7KMFDWLTRVG,tr_0148,2026-02-14 16:29:20,2026-02-14 16:32:07,dev_H2GJEUHO,fp_6A9U7YXMRASY,desktop,iOS,Chrome,2.10.2,188.102.137.26,16509,CH,False,False,33,1,32.3,25,1536x864,en-US,C,granted,2026-02-14
ses_5V6J9RUFIVIP,tr_0269,2026-02-14 17:28:55,2026-02-14 17:30:13,dev_V8MSWRR9,fp_0909JFJFL12Z,mobile_web,Android,Chrome,2.11.1,139.128.172.181,8075,CH,False,False,0,2,55.3,38,1536x864,en-US,C,granted,2026-02-14
ses_RV1APIFF7X0G,tr_0261,2026-02-14 18:04:45,2026-02-14 18:08:21,dev_AATDATUC,fp_1LYIZN6TNHXE,mobile_web,Linux,Safari,2.11.1,86.231.152.233,13335,FR,False,False,48,8,41.4,54,1920x1080,fr-FR,C,granted,2026-02-14
ses_E5PV1A5QSSHL,tr_0047,2026-02-14 18:22:03,2026-02-14 18:23:57,dev_LT5MHD5P,fp_E5CX6ZO9D87C,tablet,Linux,Edge,2.11.1,61.162.83.32,9009,CH,False,False,222,12,67.2,7,1280x720,en-US,C,unknown,2026-02-14
ses_3B4C32080X1A,tr_0349,2026-02-14 19:47:49,2026-02-14 19:51:33,dev_UBLFJU8S,fp_MSSF83CDO0OX,desktop,iOS,Edge,2.10.2,212.185.40.128,15169,GB,False,False,119,16,58.2,62,1170x2532,fr-FR,B,granted,2026-02-14
ses_9KFE9S9ELLLQ,tr_0328,2026-02-14 21:22:28,2026-02-14 21:23:07,dev_XY87O0XW,fp_7D6K0J9F1SJ0,mobile_web,macOS,Firefox,2.11.0,174.159.95.178,24940,ES,False,False,78,14,30.1,75,1536x864,es-ES,C,granted,2026-02-14
ses_CVJGLYXCRHY9,tr_0261,2026-02-14 21:54:35,2026-02-14 21:58:24,dev_24UUTBLB,fp_K6HD6WPBMDYC,mobile_web,Windows,Edge,2.11.0,154.172.135.146,14618,AE,False,False,60,17,37.3,8,1536x864,fr-FR,control,denied,2026-02-14
ses_R7G0SGQ9WERX,tr_0052,2026-02-14 22:21:06,2026-02-14 22:26:11,dev_6TP9QOPW,fp_SUQFQNG89VB9,mobile_app,Windows,Chrome,2.10.1,193.88.106.122,13335,AE,False,False,41,14,50.1,50,1920x1080,en-GB,B,denied,2026-02-14
ses_RXIFGDSLA2ER,tr_0195,2026-02-14 23:54:59,2026-02-15 00:03:07,dev_8YZ7ORMF,fp_ME4KVFQZ24BE,tablet,Android,Edge,2.10.1,100.73.212.71,3320,US,False,False,151,3,53.5,84,390x844,es-ES,control,unknown,2026-02-14
ses_CF33U699VNPP,tr_0211,2026-02-15 00:32:32,2026-02-15 00:36:52,dev_UFU73UHR,fp_5Y5KFSNRRLT2,mobile_web,Windows,AppWebView,3.0.0,94.194.57.87,24940,SG,True,False,8,15,56.6,24,1536x864,en-GB,B,denied,2026-02-15
ses_W4V4PSV8JS1P,tr_0225,2026-02-15 01:26:07,2026-02-15 01:27:57,dev_KPL1N7SR,fp_DFX9Y5EDEW1Q,tablet,Android,AppWebView,2.10.2,78.69.116.240,8075,GB,False,False,23,6,59.2,18,1170x2532,en-GB,C,unknown,2026-02-15
ses_14DYMWPFCNCA,tr_0187,2026-02-15 04:03:21,2026-02-15 04:05:14,dev_UZFJALJZ,fp_E4K2V4ZPPZ99,desktop,iOS,Safari,2.11.1,220.161.237.29,20473,AU,False,False,19,2,52.5,85,1536x864,de-DE,A,unknown,2026-02-15
ses_GE17RCGFT3Z0,tr_0151,2026-02-15 04:04:02,2026-02-15 04:10:21,dev_JHETY58S,fp_CQTRYTE1CW2E,mobile_app,Android,AppWebView,2.11.1,71.225.51.48,3320,ES,False,False,100,13,84.9,73,1920x1080,fr-FR,C,unknown,2026-02-15
ses_V3SY80W5GSM7,tr_0153,2026-02-15 04:41:14,2026-02-15 04:46:03,dev_RBRXDY63,fp_3M236MKZRRK6,desktop,iOS,Edge,2.10.2,74.76.83.172,15169,US,False,False,22,4,60.6,23,390x844,en-GB,A,granted,2026-02-15
ses_MVVG7H0QMG07,tr_0194,2026-02-15 04:53:34,2026-02-15 04:55:14,dev_5MM6M07E,fp_FX2K3PMM7TIN,mobile_app,Linux,Safari,2.10.1,177.134.68.135,14618,SG,False,False,15,3,49.9,86,1280x720,de-DE,A,granted,2026-02-15
ses_9F7WO948WEGT,tr_0118,2026-02-15 05:12:02,2026-02-15 05:12:19,dev_5JZTFBQO,fp_NVW8SJBCCD4E,mobile_web,macOS,Firefox,2.10.2,183.234.153.56,14618,US,True,False,43,10,43.7,23,1280x720,en-US,C,unknown,2026-02-15
ses_7GJCML8804FI,tr_0117,2026-02-15 05:45:26,2026-02-15 05:49:54,dev_3D7JI6I8,fp_E8QKXKIZFZMQ,mobile_web,iOS,Edge,2.10.1,64.41.171.65,16509,ES,False,False,47,17,57.5,44,1170x2532,de-DE,control,unknown,2026-02-15
ses_7IBDZY1Y5S5C,tr_0320,2026-02-15 06:03:26,2026-02-15 06:06:36,dev_3P5F3VE1,fp_KJ9IO2AZ83WH,mobile_app,Windows,Chrome,3.0.0,12.2.185.183,12322,US,False,False,59,61,78.1,24,1536x864,de-DE,control,denied,2026-02-15
ses_XVS6AYLLD4YE,tr_0114,2026-02-15 06:36:20,2026-02-15 06:37:22,dev_O6PPYWH8,fp_EA329HF1PW26,mobile_web,Android,AppWebView,2.11.0,53.101.85.185,20473,US,True,False,110,6,83.9,73,390x844,en-GB,control,denied,2026-02-15
ses_TXLJK85JYYFK,tr_0008,2026-02-15 07:43:01,2026-02-15 07:46:39,dev_31AVPM6D,fp_YSX9OJWUDRGT,tablet,Windows,Chrome,2.10.1,32.120.218.185,15169,US,False,False,93,4,64.5,86,1920x1080,de-DE,B,granted,2026-02-15
ses_TQZIO900YS1G,tr_0185,2026-02-15 08:40:07,2026-02-15 08:43:01,dev_U5EUYATX,fp_ZEY83B8SIAOV,mobile_web,Linux,AppWebView,3.0.0,27.207.246.215,14618,NL,False,False,0,36,57.8,81,1170x2532,en-US,C,granted,2026-02-15
ses_81N0GJOF9USK,tr_0091,2026-02-15 09:24:10,2026-02-15 09:26:23,dev_B6884ROJ,fp_VVF010AIAOJD,tablet,Windows,AppWebView,3.0.0,121.180.140.148,63949,US,False,False,198,4,57.6,30,1170x2532,de-DE,control,denied,2026-02-15
ses_JGXJ8ECCUZ2Z,tr_0267,2026-02-15 09:56:14,2026-02-15 10:00:44,dev_FJ4DZV22,fp_KFFJTCJA48TP,mobile_app,Windows,Safari,3.0.0,36.192.125.36,16509,US,False,False,114,8,24.0,19,1920x1080,en-US,A,denied,2026-02-15
ses_ORXC448GO0K4,tr_0258,2026-02-15 10:28:13,2026-02-15 10:32:54,dev_RAYJL599,fp_GI9MYUQ99PWS,mobile_web,iOS,Safari,2.10.2,141.176.180.42,9009,AU,False,False,74,9,26.7,94,1170x2532,de-DE,C,unknown,2026-02-15
ses_88C6E9YPM8AE,tr_0332,2026-02-15 11:49:24,2026-02-15 11:52:46,dev_2PIFK8OJ,fp_V8ZOBOFRCIS9,tablet,Windows,Firefox,3.0.0,102.245.45.159,63949,NL,False,False,95,15,66.9,80,1536x864,en-US,control,granted,2026-02-15
ses_AB4F5J4X4P7Z,tr_0329,2026-02-15 13:49:07,2026-02-15 13:52:11,dev_A59OBNNQ,fp_T1PHAHD41NYS,mobile_app,macOS,AppWebView,3.0.0,200.155.217.10,15169,CA,False,False,102,3,39.9,15,1170x2532,en-US,A,denied,2026-02-15
ses_187OZYMUZZO1,tr_0159,2026-02-15 14:46:59,2026-02-15 14:50:46,dev_5U50FH61,fp_N7FDRFQX780T,desktop,iOS,Safari,2.11.1,86.222.91.116,20473,US,False,False,20,6,71.5,68,1280x720,es-ES,B,denied,2026-02-15
ses_53XI3C7G0ABG,tr_0020,2026-02-15 14:52:00,2026-02-15 14:55:56,dev_B8PMX76A,fp_L3G0D2AOBLJ0,tablet,iOS,Edge,2.11.1,143.232.50.248,8075,AE,True,False,42,34,59.0,32,1280x720,es-ES,control,unknown,2026-02-15
ses_WQ7F139FX1PA,tr_0173,2026-02-15 14:59:41,2026-02-15 15:04:57,dev_JEHXRWJK,fp_9QZ6O1RPRZZS,desktop,Android,Safari,2.11.1,145.11.209.109,63949,NL,False,False,36,4,61.4,11,1536x864,en-GB,C,unknown,2026-02-15
ses_D2OLSG7D327K,tr_0118,2026-02-15 16:27:22,2026-02-15 16:35:34,dev_SAUA4RJ5,fp_UZRT924G1IQ3,mobile_web,Linux,Edge,3.0.0,37.207.24.1,8075,US,False,False,0,15,78.6,98,1170x2532,es-ES,C,granted,2026-02-15
ses_YR8H9XDYQ8D7,tr_0334,2026-02-15 16:44:05,2026-02-15 16:44:36,dev_WGXXASHV,fp_FHZLA6OVM8L1,tablet,Windows,Chrome,2.10.1,83.165.212.20,14618,ES,False,False,183,6,11.5,28,1920x1080,en-US,control,unknown,2026-02-15
ses_IDOIMN12A6WS,tr_0075,2026-02-15 17:43:51,2026-02-15 17:48:38,dev_NAEG7W1R,fp_ACZF68SIJYXI,desktop,macOS,Chrome,2.10.2,115.133.185.67,63949,US,False,False,0,8,62.0,42,390x844,es-ES,C,unknown,2026-02-15
ses_3ERVKDXT3U6O,tr_0303,2026-02-15 18:15:09,2026-02-15 18:21:45,dev_KGK8MYDL,fp_0L89K8TEBTLD,tablet,Android,Edge,2.11.1,181.213.253.245,14618,US,False,False,85,21,60.6,83,1280x720,en-GB,A,granted,2026-02-15
ses_CE7SABATFEBI,tr_0081,2026-02-15 18:28:01,2026-02-15 18:30:46,dev_0BVUM9BU,fp_BPCQ4ADQTJQM,mobile_web,Windows,Chrome,2.11.0,207.58.82.67,12322,US,False,False,0,9,31.7,12,1280x720,de-DE,B,granted,2026-02-15
ses_NCTFTT7IJA6M,tr_0136,2026-02-15 19:18:16,2026-02-15 19:32:25,dev_IH6SPGY5,fp_A9U18MD3SZXD,tablet,iOS,AppWebView,2.11.0,150.52.230.205,3320,AE,False,False,30,5,83.2,23,390x844,en-US,B,unknown,2026-02-15
ses_CS3Y4N5BZGJV,tr_0343,2026-02-15 20:25:55,2026-02-15 20:30:03,dev_B2YT9L6T,fp_WR2V3TGAQHCB,mobile_web,Windows,AppWebView,2.10.2,137.214.214.190,9009,CH,False,False,0,6,72.2,34,1280x720,en-US,control,unknown,2026-02-15
ses_88RFK2K0JJ4U,tr_0015,2026-02-15 20:29:42,2026-02-15 20:34:40,dev_GG6SO049,fp_RGACWAQAUR58,mobile_app,iOS,Chrome,2.11.0,16.73.176.67,9009,GB,False,False,9,32,77.8,59,1536x864,fr-FR,control,unknown,2026-02-15
ses_WUG166S78KB2,tr_0073,2026-02-15 21:32:16,2026-02-15 21:35:20,dev_C1MH1NBZ,fp_OYW7YHRJRRID,mobile_web,Linux,Edge,2.10.2,209.212.130.37,14618,FR,False,False,0,23,95.5,20,390x844,es-ES,control,unknown,2026-02-15
ses_DUR5P40TFU3C,tr_0042,2026-02-15 22:41:26,2026-02-15 22:55:35,dev_EGSA1TB5,fp_IGS3QNXZQFS3,mobile_web,iOS,Firefox,2.10.2,204.72.83.194,63949,US,False,False,0,6,34.9,15,390x844,en-US,B,granted,2026-02-15
ses_BP225K4E76PV,tr_0341,2026-02-15 22:57:10,2026-02-15 23:08:29,dev_RTJ69RNE,fp_UF1KNTPVXDSC,desktop,iOS,AppWebView,2.10.1,81.176.45.68,63949,ES,False,False,21,7,45.1,78,1536x864,en-US,B,denied,2026-02-15
ses_7NF5SJEIGTBG,tr_0132,2026-02-16 00:20:35,2026-02-16 00:27:44,dev_7CRRBIHT,fp_H24PQY03N667,tablet,Windows,AppWebView,2.10.1,31.171.72.247,14618,CH,False,True,1,62,61.6,23,1170x2532,de-DE,control,unknown,2026-02-16
